Total_Assets,Total_Liabilities,Revenue,Operating_Expenses,Net_Income,Cash_Flow_Operating,Cash_Flow_Investing,Cash_Flow_Financing,Current_Ratio,Debt_to_Equity,Gross_Margin,Return_on_Assets,Return_on_Equity,Financial_Status
-0.7133117451094656,-0.4961413944679335,0.7017632486675119,0.1661577989651102,0.3727183022905324,-0.3923039101634719,-0.2194293289948477,0.8136695557914077,-0.4048737988726643,-0.356940877635393,0.9900518649645224,0.7879703741734841,0.9209711742637852,0
-0.4116911445785732,0.3752154272838688,0.6198951302268625,0.7061339964220923,-0.8431587917709505,-0.3789469602199954,0.772717265264555,-0.269254776598348,-0.9656652789848712,-0.3935217260864003,0.5512035022650937,0.0249868553519961,-0.2359960575499251,2
-0.2650464061976579,0.6853002928512197,-0.1710237245115932,0.9379115738487585,-0.1569068255179717,0.3160814767038021,0.24603473153372,-0.0249855264463732,0.5705160845921947,-0.6567894725781871,0.170678962245097,0.9455212776384886,-0.9169293595427648,1
-0.0877933195086041,0.3766445531884643,-0.5361224814998126,-0.100785041524289,0.6064647106036402,0.030911976171186,-0.191701405583543,0.8237299885232484,-0.9103257211915108,0.7430457084486919,-0.6682834070859198,0.0805763905532219,0.4418412624939603,0
0.5624826721888132,0.6818414424307977,-0.1799734819131833,-0.837041911908007,-0.0237125404137168,-0.2607319918296097,0.0728712140550647,0.6190313029727813,0.502803897345855,-0.1607518860085151,0.0432440505342675,0.8991506876440125,0.0752588565499847,2
-0.5944030626431235,-0.1804478011910259,0.6702126112934369,0.5006257548850285,0.3858396266432221,-0.7348255883868745,0.9372461704863192,-0.4995596331481555,-0.9107384289045922,0.9338797330245407,-0.4582441846411474,-0.5740643861468051,0.4514422003297889,1
0.0271330287114186,-0.6660628836634331,-0.541084262160672,0.1433368096009449,0.4751780437065819,-0.9894921409468388,-0.7947917149168113,-0.3366906499091905,-0.5044655912218877,0.1706626713884863,-0.4755719760825205,-0.4034457842199266,0.2977954537735527,2
0.1816080774316752,0.5075114668947541,0.0595282210342906,-0.0844711781387495,-0.5463635321121919,-0.594915302904777,-0.6001096625124728,-0.2803146225920423,0.6901443344935384,-0.724066417006711,0.6627698753236342,0.3903407519954124,0.8202233765685908,0
-0.8971550192247962,-0.2541301983560371,0.6294964889716569,-0.3537309870508445,0.744835024223327,-0.8183132205328764,0.9548878598086816,0.8402128925218867,0.9130486665307408,0.0951413116137297,-0.2225011398094007,0.9456560270871684,-0.7316437504386092,2
0.2115037964111115,0.372969668778876,-0.286424318657515,0.0214033896469112,-0.1181569678242725,0.5417213001001522,0.9441673443869972,1.0127524767309823,-0.176053507262073,0.9950221479157004,-0.0842936534889782,0.6329616303511465,-0.6733791310976858,0
-0.651999473478832,-0.4353830980244879,0.2978543693390212,-0.2966036930558367,-0.6361828369961676,-0.8082298095000274,-0.66304620293675,0.5625046379457844,0.9512966530763722,0.1338732539204581,0.6892667577730933,0.1071869448076878,-0.3236342727983387,0
-0.8604012019664707,-0.8175680828064222,-0.504661390619039,0.515963479373794,0.723495609556796,0.4189186582821792,-0.7290863053231905,-0.0173522995018197,0.2549737357584294,-0.9985199341739642,-0.8000545890926987,-0.799883244413966,-0.0197109004847169,0
0.8859541803832971,1.0212851530207705,-0.7805836929143617,0.1020034647964907,-0.2053192703666106,-0.2602615546614352,-0.1605449786841121,-0.9664772169043034,-0.1733970082399661,0.8734703178022565,0.1994878963321493,-0.2593292136582849,0.8613588334960434,0
0.91904335205696,-0.6662958551892428,0.6057950161258305,0.7487323384108424,0.4846428627967737,-0.8867047838912364,-0.925601194621405,0.409339827826512,0.6120486494324171,-0.5300752428072801,0.1671402508230683,-0.7974186792383171,0.8233235745949788,0
0.6083654920930677,1.0128898216915034,-0.8014486824171849,0.1013240497280475,0.0648901535039523,0.5964558291327955,0.3211464342003616,-0.207446798037273,-0.4179955861629243,0.3818556081867025,-0.1346018490646493,-0.3621210411731577,0.752135872794802,0
-0.3870535799310198,0.9904102822945988,-0.452554027343891,-0.4916537052341224,-0.2799134988356087,0.128851595168704,-0.8683760415541196,0.2802251129489793,-0.4779387624122174,0.0331754482224689,0.6632538267728167,-0.4637349000176181,-0.5651229444209006,0
-0.7959467613674094,0.6202357308597675,0.7286785845700889,0.6987041811087324,0.6082448942529219,-0.5609595863585637,-0.9084789384404112,0.2275946319699327,0.3151899022973682,-0.3480661575209591,0.8863351094113346,-0.2125265808891548,0.4636782092496197,0
0.3630309100307595,0.3490640015454051,-0.3006060949180373,0.1278865765035727,0.1405007842441055,0.7608521337243357,-0.0284882723578043,-0.0243468339149057,-0.2248466885501778,-0.434094378095634,-0.0554763909105936,0.6561520996610463,-0.2385904310227559,2
-0.1192444708804714,0.1843859659404856,0.9673338439974016,-0.5526864780744144,-0.2618800330041663,-0.9431144617812196,0.9451186771957578,0.9035654713741978,-0.7415594341156836,0.8647858428222175,-0.0735981618105298,-0.673616119202834,0.8724535203536936,1
-0.7478020770077752,0.7660834568849328,0.9808696811767252,0.2566456493456099,-0.8449127954400589,-0.6290480196118314,-0.148780103996938,-0.940509729028544,-0.8815185654855646,0.8309449235294378,0.0169567031294799,-0.3722214208945213,-0.5813336501667079,0
-0.0105224803815692,-0.3974588861476614,-0.4588380665048041,-0.2596259769575398,0.7858100990215654,0.4747237484763114,-0.2936362178493073,0.4386540080817124,0.5816860531759337,0.029264828331134,0.4529221582574029,-0.4592336589279964,-0.7299848450935059,1
-0.920987945604163,-0.0378171097325132,-0.9187981154887064,0.6857167930058444,-0.9987374244776624,0.389128516959595,1.0278734239053329,-0.1664539767555593,0.3544921114754509,-0.482631141892255,0.3443278588631323,-0.3914299855224077,0.6923187852239502,0
0.807777971816546,0.2682886422817366,0.4250450719091269,-0.0739659323215223,0.7188711490459496,-0.4536166303933359,0.0678878028817267,0.441972807228713,-0.181590911717068,-0.7965421011002402,-0.5337260821543217,-0.2665997405357693,0.4377755134578875,0
-0.4776159328948326,-0.1517995835786627,-0.0891049542426058,0.45658342491067,-0.325379714528411,-0.9094802590571844,-0.2549880594700282,0.3647645011069803,0.8016808980738069,-0.6875160866440737,-0.8471798092703421,-0.4917673828835562,0.649792327633493,0
0.3201329520278728,-0.1189188667986088,-0.7978381319478809,-0.7688846041566166,0.2543598558096002,0.6874252621547278,-0.2331109234427903,-0.9663487368934522,-0.183501867200735,0.0475922849724409,0.898886046857988,0.860011229533216,-0.6961368453287186,0
-0.3730301084255443,-0.3150448294147353,0.4300221889047713,-0.185217460570545,0.84132854524413,-0.4046174861913091,-0.6263884673111482,-0.4156720223526141,0.424284622954615,-0.3834546469453886,-0.4583210615087817,-0.151455932936248,0.7783464817874494,0
0.0386595249777267,0.156994949330285,-0.938636109639026,0.9553910280238024,-0.7575323561732303,-0.6412972182633304,0.0272090874425952,-0.6083324109095357,0.82783961772627,-0.9177092564109816,0.2862210240510447,-0.7438183766869662,0.3580775924589591,0
0.0913015978998634,0.7347542875999857,0.7592091960003166,0.615896719621935,0.1041459188742809,0.0013308655767674,-0.1239370584320805,-0.6525809723426222,0.6890049188176676,-0.0872657556750495,0.660617766441923,-0.0593906300859244,0.3052132951272177,0
-0.6236843671187949,-0.5748389351262518,-0.7211442916311217,-0.6437853373198289,0.5139443498388616,0.7920379051938116,-0.4701584438346215,0.4713706712880919,0.0199768104672611,0.4977686045482671,-0.3809987494322897,-0.6076886645019683,0.1652869752127826,0
0.9268532297561508,0.9039572592674656,-0.7440932429159333,-0.4149258608886003,0.4997318337197274,-0.9465482532959016,-0.697296206417381,-0.507325493904809,0.3640840330081479,0.790275471781263,0.279982559303495,-0.5463231340444016,0.5350849959249299,0
0.5426385733380801,0.4089190352126323,-0.6462310508051353,-0.3138206996323339,0.0184052016190584,0.5023210060538978,-0.3868402718512534,-0.0365462561639736,-0.1778002431209472,0.1743046460165493,-0.7603952852852874,-0.4129188982435394,-0.173438897307153,1
0.8674073345532773,0.679667884986157,0.9414742651412056,0.3088140530967958,0.2240646390795987,0.1144937614490028,0.0199168578994696,-0.4924373396505441,0.2962106921241799,0.4517389756221966,0.939664942051216,-0.7232076621735039,-0.747099512749266,0
0.7791413496073932,0.1407702146719511,0.4009765156512435,0.5159302483519287,0.499613887183665,-0.1804408184854926,-0.9078533962156669,0.174628594582025,-0.4946716828307675,-0.2703956979624318,-0.8584942147407862,0.431282716216774,0.0774102472121884,0
0.1924466238023272,0.5913795088973672,0.6199345442946433,0.5014241377425899,0.6728872271925876,0.4587427539191138,-0.7112968274865131,0.455551172708702,-0.1350204952045605,-0.0047021237079325,-0.1090424977947352,0.5683976175462537,0.5010562617913331,2
0.8325829183493642,-0.9487788582881848,-0.1970671365769561,0.0359238308333312,0.50850803824247,0.9035675318187798,0.9242510714982984,-0.3241204439419371,-0.5921134039418058,0.4644735367747155,0.0855000041985862,-0.2014346104365997,-0.7048515599501689,1
-0.8140846308716602,0.6697956103033195,-0.3211589189046843,0.6204812580504251,-0.3377402995697316,-0.5741097093911447,0.0903149546705777,0.2202420497271273,-0.939933386468048,0.4605160488337639,0.5857621617986427,0.3690892941022307,-0.5620927628030231,1
-0.6016959003918889,-0.9004777517112552,-0.5272196187500607,-0.1054748218205815,0.9959798835031776,-0.7457432060561863,-0.897313813346476,0.6642935178257652,0.1771508464045134,-0.1488628658202576,-0.7343070582128948,-0.2117541700814275,0.3964693035315116,0
-0.8995717728036587,0.8141290580771933,-0.0290818616072954,-0.7138286197665547,-0.1706983045205911,0.7973630004072364,0.3998101072334569,-0.7982309348297488,0.7371382396431609,0.0906435838291662,-0.1038492187068894,-0.6470930529666064,-0.4695274027772386,1
-0.3461200096931712,1.0200360871545344,0.114959483796204,0.1419161124153035,-1.0215738084711763,0.3080351038960965,-0.9007056461740844,0.4357277091909023,-0.9655218228379232,0.8549263979511738,-0.3821133746826262,-0.195853146439788,-0.6717988239956366,0
-0.2209536213758442,-0.3881209991747173,0.2767385112079378,0.8952931759811696,-0.3198694018663159,-0.155291427831351,0.4941352278780966,-0.3399937454048748,-0.6195475324570584,0.2682117938421069,-0.3578575367020948,0.1135407922313355,0.7876767834253903,1
-0.4527809188466272,-0.5571028189791839,-0.4814164278249549,0.5858543741509529,-0.8071766757215889,0.1160711866841578,0.5169787368278757,-0.7413304357956478,-0.0833776128289886,0.2894745249683939,0.5627000375593095,-0.8853692121907092,-0.6901484951271014,1
0.6485553376319463,0.5628220404412817,0.9179756487406184,0.1696123690074656,-0.8203336005170687,0.4618189207641929,0.3132674304196174,0.1054095646540723,0.3341663424961728,0.5750255219792799,-0.9624215836300568,0.3022850359370059,-0.318401804420738,0
-0.2840317425154232,-0.4709304792862647,-0.6581982218444237,0.3018993151004991,-0.4881235973593155,0.5168202013567502,0.4803949543154558,-0.5339265341812369,-0.6698865049866067,-0.7706480088399397,0.5041185664244778,0.4728833001076849,-0.1474282874827227,0
-0.43384110435413,0.7649955786648167,0.9523750318754052,0.8530667214196118,-0.9615806254979016,0.811430147131629,-0.8468071948817157,0.6573015139478833,-0.9023629186912776,0.0488639170463899,0.6250409105048391,0.7000847269347821,-0.0506446114905884,0
0.0833700026505513,-0.7739591923302978,-0.9716588223324418,-0.1224422162949042,0.3564003096751257,-0.1776450718327208,0.4692209384120634,-0.9009764478949016,0.0361010454010399,0.9264447750305522,0.8044357644865154,-0.7657766971723493,-0.2835883710372628,0
-0.7104855078395527,-0.7273244347739678,-0.0281152612678515,-0.3107549566143825,-0.9188054948709342,-0.4453132439101022,-0.7464334487734056,-0.789366054250955,0.6443387014487082,-0.2752406213484477,0.2631174473316062,-0.9645488370477237,0.8346315145593397,0
0.596114271163917,0.9941866920094012,-0.3271181999801815,0.9437368979823912,-0.650491884369279,0.2492809105226211,-0.3286070879660624,0.0560507603501896,-0.945921244382852,-0.4093948750662867,-0.3155654099210953,-0.8228938036826549,0.3195441433032958,0
-0.8416321578319685,0.3781513204222091,-0.092875102413014,0.7226952097904493,-0.8795633694831748,-0.1999418588632101,0.914131787778493,0.1920595744802597,-0.3083058726562001,0.2063161203235883,-0.130617771416495,0.8242659009372276,-0.2872708332440413,0
0.9610406247512344,0.727314342402702,0.1530757192492101,-0.3269750450721353,-0.941260619687395,0.1588775987511899,0.0079520531165195,0.4741930703604939,0.3293313217272925,-0.5577667578707431,0.9392796574873992,0.5173078087189755,-0.290871447879291,1
0.5369321068771674,-0.3270609358509945,-0.1202630360577349,-0.0536079478256727,-0.5167256684836699,-0.1914003911192141,0.9649777087471256,-0.4678726522961635,-0.752065475388864,0.1153253807888646,0.7646466889010323,0.6525882212389422,0.0037471369076921,0
-0.5962961605409054,0.3834878889741641,-0.1622371904324926,-0.1482074575282661,0.1144146030827329,-0.7269900044661634,-0.8448363340739468,0.6981340202182831,-0.5385258282954531,-0.6893743295088935,-0.0590459006698776,0.0361559808661099,-0.9482510847676614,2
-0.9780246777943816,0.2175467398719588,0.4810181407458942,-0.6648508688821931,0.9294914838760088,-0.0922204224260631,-0.0442075984327233,0.9210904953287132,0.0694781455189517,0.1632670547043338,0.8866761855033062,0.0549459572550662,0.8632435161573693,1
0.6223233116589197,0.2355211780464632,0.3862182213019653,0.906011202432181,0.7445388668979463,0.3520970106579743,-0.8994707133574824,0.0120991457900307,0.91738503409957,0.2086705918603248,0.6498041825802094,-0.3868536334349804,-0.5635356823931025,2
0.4077339887108733,0.3956924905183616,0.6844869029707321,-0.1691187124767966,0.7453217473645676,0.5694822828965033,0.2702756038272281,0.5355354649191626,-0.4342049905452481,-0.1611773856081412,0.80389858426266,0.6667539717714488,0.3985931288085836,1
0.4514995228918753,0.1794468359741863,-0.4959044451530937,0.7457824371495614,-0.7069817107328816,-0.0442772902377669,-0.8658812912220097,0.0637618790978438,-0.0278793851563685,-0.2328518743977511,0.3737464029990187,0.6416192995673158,0.5611448659277986,0
0.5350067585898158,-0.1157391115813264,0.231720807954227,-0.5866489147427124,-0.5226282717431984,-0.7024319940233014,-0.6667494936563263,-0.847788258882243,-0.2056787185400074,-0.508838943737091,0.7182363638192296,-0.2055262784856872,0.6618854698558341,0
-0.8426319403855754,-0.4247320551582758,0.1824790592985099,0.1097285978509483,-0.9138160235543052,-0.2020285090644012,-0.4948076211280841,-0.3340554785245489,0.8040537535673344,-0.3370326550950348,0.7855107509257558,-0.3273025428064504,-0.6805188452785097,1
-0.2806482311577968,0.5693149960598282,-0.2535198871823541,-0.907911297169148,0.5430695633375232,0.5434242137893865,0.5144677315163444,-0.8117177771811918,-0.8715207582073462,-0.0004648880951019,-0.7917203379792087,0.4646853569522821,0.0721931115401641,0
-0.759991666006929,-0.5249123732054217,-0.0181351645621656,0.5299654708800949,-0.9274640789529324,-0.2056964101512201,-0.690246446656432,0.9926258536521286,0.131700102121121,-0.5044150848453671,0.930367275069628,-0.9140711770167542,-0.846798667341312,0
0.7164584816885555,0.4155102242245131,-0.3667518313473581,0.1739113793931962,0.0828660316205233,0.3633567926355759,0.7161281079507853,-0.5283945695083796,0.6999741894748698,0.5714355127438938,-0.3152542618591804,0.7000433777199973,0.6160581352570847,1
0.242630476524815,-0.5106664796598759,-0.7146852233739448,0.2606892791728281,-0.5579708243088023,-0.0164187581474767,-0.7562897954612882,0.2860580503950033,0.988194737850772,0.4230787066290088,-0.1056408522007799,-0.1008394091529309,-0.029726649343735,1
-0.3351188792168729,0.2802743022097876,-0.5690733454111352,-0.8539913433084056,-0.5671634505105234,-0.5500034357089042,-0.955418891376771,-0.4176605266799947,0.4008004393550319,-0.4608987080308002,0.5885665295908049,-0.110332555262643,-0.6950298990149827,0
-0.8633516797591737,0.5259278400013242,-0.788204167423991,-0.5445336721723858,0.9835264078420212,0.5631967940350879,-0.2141896336699397,0.320779638238118,-0.2462644062076656,-0.8064062623086226,0.3380879858129988,0.3305364804371194,0.441368867351652,0
-0.3744700442090257,-0.5401633907081561,0.3805385806190973,-0.8100737756432357,0.4980633887896566,-0.8649693344083181,0.9897303521576476,-0.5656752186486685,-0.1815378784910873,-1.001915905802973,0.7880622696934044,0.2853749076003901,-0.3447304002187593,0
-0.3464104822417018,-0.8605179387930244,0.3353269188890381,-0.3932676213123727,0.664403581950146,0.0190410100779777,-0.8007092729158154,0.5850556472609356,-0.3036115232051061,0.1972917636755424,-0.1831973933174696,-0.4498313471618435,-0.7842525161622497,0
0.4526830991316962,-0.717198414251992,0.921926306082952,0.2642815945038797,0.1145883268054841,-0.6148625363558162,-0.8184752084239676,-0.7650276151538852,0.2077458117970899,-0.5773783636031998,-0.2370088345224513,0.861361193761348,-0.0812077593141889,2
0.2708053200303704,0.241265317706194,0.4748562721640417,0.1453039292222056,0.7351129384281454,-0.8993683637346628,0.5194586736751542,0.8050063309090254,0.483371325796561,-0.9769835959811386,-0.91069605776038,0.944704266682608,-0.5393198878281318,1
0.7640957502706852,0.7324780540074092,-0.8964016757933941,0.2345839312279747,0.267125490542233,-0.0250040484267341,-0.3849391509855045,0.6954542738417083,0.6458769504639998,-0.2804173265084622,-0.0606246757066453,0.0535310862819073,0.9110757666697814,0
-0.055892751874015,-0.8906757456321959,0.7876377209608165,0.1124100001216633,0.8910772845836876,-0.0317679380175744,0.4496520955680638,0.3719460974820721,-0.1718584817197166,0.9316046028426336,0.4547892764740687,0.122045971966027,-0.2834834277549932,0
-0.7526311212065293,0.4998447607300984,0.7439886254269514,-0.4241236018466444,-0.4885312618978724,0.3841595265483441,-0.6159826637363586,-0.8518966126257517,0.4373014882753541,0.3846976450736042,-0.3792199294177865,0.1083730438932812,0.1447353579988476,1
0.4203548505711668,-0.292781353396936,-0.1046182474592943,-0.4795232751993814,0.1630149685419022,0.4600872925102638,-0.0802277933188799,-0.5693437129421969,0.8422657118534981,0.7220639659462978,-0.0606224333567359,-0.0242951249449999,0.907300880260552,0
0.5142890017790742,-0.0159305861593228,0.183831361285987,-0.6882295450980328,0.3597602499956938,0.4260666426558667,-0.4815002068717471,0.7333668327833381,0.8516070437478149,-0.7113122959725157,-0.5405047396055884,0.8650557567919018,-0.2178390285280583,0
0.1200841720627845,0.8927115207316231,0.9734713913081046,0.6947785833133673,-0.2569512172493489,-0.2123173833441109,-0.0978289109713932,-0.7426826484161654,0.4115652423076812,-0.8549484143301948,0.5508668827246351,-0.4909142344603906,-0.2900454965632046,0
0.5344077355985212,-0.3116412646464275,0.0754499500122179,0.2429936091039423,0.7531533451371911,0.2332838760361966,0.5563976286588721,-0.674708601659676,0.2753144317282305,-0.9790998267950688,-0.8538531664688939,-0.7557340014186236,-0.6870847388890214,1
-0.0132517992906481,-0.0425472068067889,0.8302884597208761,-0.5921754510725281,0.960862238456432,0.1234647510786112,0.5417973220019163,0.1021049420745913,0.0614269936527532,0.9188671476357236,0.4179341818428689,0.8347787576681391,0.8868984136353046,1
0.0439248830016926,-0.9538594414178686,-0.833684374178867,-0.6102429109155973,-0.0477129533273367,-0.1882389748974256,0.0345208889830977,-0.4380134340879048,-0.6455934638593639,-0.3987874748885006,-0.2258625070150538,-0.5523095663771684,0.6078472585208631,0
-0.1441633123143229,-0.8168233723199341,-0.6151089362625717,0.7413275872000143,-0.2617170278800036,0.1641218395690991,0.8845209952767074,-0.542307012720139,-0.7665017927189096,-0.0785460688079691,-0.8911574721960925,0.4855583691208242,-0.5681981836921683,1
-0.9387104490653766,-0.4597013641245363,-0.1098095475613166,0.4882241055672012,-0.093015931155703,0.8663024448117457,-0.4846022682938751,0.1657801672557008,-0.0315662568992363,-0.2091764553890481,0.7099839624196286,-0.5700520817210074,-0.3416782178141873,2
-0.7757545608365674,-0.9252687038013696,0.1815927684962396,0.3263607306259855,0.6971849590327438,-0.6469535595729939,-0.5329586972629836,-0.2410447994136874,-0.6938072143024013,0.4661422244446636,-0.0113276985411865,0.8940922180978381,0.8394459373675831,0
-0.926835255935734,0.2924717329327825,0.649997800835988,-0.1641623450295023,0.2670796022051554,0.7831008399326489,0.2364818597973638,-0.7054795837727276,0.1537276549141622,-0.3791628657106792,0.2087592326810527,0.5668010739113,0.0733829357370586,0
0.2685388597099185,-0.1211143421663581,0.99812650595637,-0.445593361104766,-0.9794330821937942,-0.9266706434914392,0.2519133812036256,0.0837900073913926,0.2931773447448992,0.0741302540250551,0.4704874848292826,0.8138147003670197,0.1120371985702599,1
-0.3678040768959121,0.1245366709570471,-0.2148414141176124,0.9480280369191538,0.0527234254427073,-0.4152663391742677,-0.9321487424381164,-0.2121483821718237,0.0494301861139614,0.9991173158284112,0.3187177184097393,0.8762796415740229,0.2982829613204359,0
0.0159421081131021,-0.6290776468196478,-0.9057713583812292,0.5941016418407068,-1.036441127519104,-0.4558763115644932,0.2240621030720826,0.4834612966787076,-0.943502178852008,-0.1095875267897242,0.4681725269769882,-0.8012930236310776,0.529582090067064,0
0.8043124092076785,-0.3843588250261328,0.6195297590012431,-0.3682788688492256,0.5432086604754158,0.2226024167076338,-0.2566469613898437,-0.7811538676475943,-0.9002659208269475,0.1059301229878033,0.5301471699254039,-0.125733380706999,0.8888904562185946,0
-0.4963626529850816,0.3579450207059219,0.2213037336665652,0.6918531812892793,-0.3910555135466841,-0.7706629230490128,0.5117868572535247,0.2554572634506875,-0.787384836264415,0.0079422774222579,0.1887074541831766,0.2899261588636017,0.61085017876722,0
-0.1780657578046535,0.9662436315108124,-0.5999501611757014,0.5196930379522405,-0.0928715995999396,0.7361106539858785,0.6367595433200993,-0.1131009678299243,-0.7055764322166984,0.6123480366232311,-0.2520964861257458,0.5887431886861515,0.8792823228990706,0
0.503947390566382,-0.8797398008046299,-0.0003863328728675,-0.3774055558841198,0.5850071281550444,0.6281939286629182,0.1094708144161081,-0.1740164965069456,0.9917773255284336,-0.4658564771022524,-0.4936771096978056,-0.4972653440539956,0.6481452701094658,0
-0.5368565926059468,0.8150792920713763,0.5004180596480413,-0.1259189900686148,-0.9759542684790148,0.2741587809565783,-1.024513751223065,-0.5218653770723097,-0.3181997662569986,-0.6596503777044477,0.8074748430933085,0.8058517462481333,-0.9223441809578246,0
-0.8368322041279747,0.182517862267251,0.5572843668585623,-0.5932584675458779,-0.7433491190042237,-0.1143126552177853,0.2829567038911091,-0.9259377746295498,-0.4248057031751381,0.5136575564046659,0.9396519263377576,-0.5369423787701753,-0.7781098945056943,0
